text	label
돈이 너무 아깝다	0
박찬욱의 40분 단편 쓰리몬스터는 물량 지원이 없었다	0
그 자체 그래도 아주 못 볼 만한 영화는 아니다	0
농담 따먹기 수준도 안 된다	0
올 해 나온 전쟁 영화 중 제일 괜탆은 거 같다	1
나에게 뮤지컬 영화라는 장르의 재미를 처음	1
감탄이 절로 나오는 예쁜 성장영화 실점수 9 5점	1
오페라는 물론이고 보다도 훨씬 못한 영화	0
왜 평점이 이 리 높지	0
바로 오늘을 살고 또 죽는다	1
비행기에 관이 들어가지 않아	1
영화를 다 보고 나서 줄거리를 음미해보면 영화가 10배로 확장돼 내 안으로 쫘악 다가온다	1
완전 좋아요 ㅎㅎ	1
피디는 좋겠다	0
다큐멘터리 영화이니 흥미 있는 사람만 보 길 권합니다	1
제목이 잘못 뎄네	0
음악이 좋고 화면도 정말 아름다운 영화 근데 마시멜로우 때문에 조금 무서워요	1
재목 그래도 이 별 로맨틱 하지 않아서	0
엄청 재미있고 상큼하고 즐거운 영화 ㅎ	1
바람둥이 재웅이가 변하는 모습이 좋았어요	1
전달하고 싶은 게 뭔데	0
발랄한 코미디 이성에 눈을 뜨는 긴장감은 못 느낌	0
겉 멋만 잔뜩든 그리고 재미 조차 없는 영화	0
10년 이 넘었는데도 특수효과 수준이 요즘 나오는 영화보다 뛰어나 다 정말 대단하다	1
복잡할 때 보면 좋은 영화인 듯 싶어요	1
잔뜩 늘어 놓고 얼렁뚱땅 넘기기	0
휴 보는 사람 관점에 따라 다르겠지만 정말 씁쓸합니다	0
아리에 대한 조강이의 믿음이 너무 이뻤던 영화	1
본방사수 하며 본 드라마가 손에 꼽을 정도로 몇 안 되는데 그 중에 미생이 포함된다	1
잠 안 올 때 보면 최고 강추 불면증이 싹 사라짐	0
이정재 진짜 개잘 생겼음 하 웃을 때 특히 왜 케 멋진 거냐 같은 남자가 봐도 멋있다	1
진짜 보여줄 듯 말 듯 하다 막장행	0
극장에서 볼만한 영화	1
백문이 불여 일견이라고 말이 필요 없는 수작입니다	1
또 보고 싶어 랏	1
평점 낮게 주는 빠가야로들은 이 해 못하는 영화 최고 다 최고 ㅋㅋㅋ	1
1점짜리 연기와 툭 수요화 0점	0
뭔가 느낌이 있다	1
잭 레몬이 진짜 세일즈맨 같은 연기를 한 영화	1
대학 1학년 때 나온 영환데 보고 나서 잔상이 오래 남았었다	1
케이 오빠 완전 멋지심 박규리님 넘넘 부러움	1
냉장고 앞에서의 짧은 키스는 명장면이다	1
할리우드 급 배우 틀 별 출연시킨 잼 없는 순수 태국영화	0
게임 스타 크래프트를 연상시키는 영화 잔인한 것도 있지만 유치함	0
도대체 이게 뭔가	0
재밌기만 하네	1
재밌습니다ㅋㅋ 근데 평들이 다	1
아이들이 정말 재미있게 봤네요	1
코믹과 감동이 적절히 배합된 좋은 드라마	1
질 낮고 재미없는 영화	0
재미있고 볼만한 데 사람들은 왜 그렇지	1
첨단무기는 어디로 가 고 그냥 특수부대 영화 수준이 다 시나리오도 너무 엉성하고 코 브라군단과의 대결 보다 잠입 액션 영화 같다	0
응사는 진짜 짱이었음	1
만물모성애론의 위험성	0
니키타 이후에 최고 좀 람보나 짜집기 느낌으라지만 최고 빠른 전개	1
꼭 여자친구와 함께 이 영화를 봐라	0
봐도 봐도 새롭고 재밋는 이야기 또 이런 드라마가 나왓으면 좋겟네요	1
이 영화 ㅋㅋㅋ	0
이걸 영화라고 만든 건가	0
영화의 영향인 것일까 주연 남자 배우는 9살 연상의 여인과 결혼	0
고요함 속의 긴장감	1
정말 영화보는 데 국가 안 따지지만 이 영화 완전 지지리 궁상이 다 끝까지 우울한 영화	0
진짜 유쾌 상쾌 통쾌했어요	1
별이 다섯 개 재밋어 여 주연뿐 아니라 조연들도 연기 잘 햇음	1
내 인생 최고의 영화 로버트 드니로에게 경의를 표합니다	1
한 시간째 보는데 드는 생각은 저집 좋다	0
90년대 영화들 중 꽤 좋아하는 한 편	1
아는 밴드도 많이 나오고 노래도 좋았다	1
내가 이 만화를 얼마나 찾아다녔는데 ㅠㅠ	1
내 어린 시절을 함께 한 영화 모든 노래와 인물과 풍경 하나하나가 아름다운 영화	1
우리나라엔 에드워드 머로 우 같은 사람이 있나	1
그 정도에 영화니 예매는 선택에 맡깁니다	0
퀼리티는 끝내줌	0
완전 개무서워 그 귀신 울음소리인지 웃음소리인지	1
이것들아 원주율 맞춰라	0
중후반까지 이끌어가는 긴장감과 원작의 시나리오는 너무 좋았습니다	1
김혜수 킹왕짱	1
그녀의 무표정은 가장 격렬한 치열함이었다	1
말도 아까운 강주인공 연기력	0
내가 멍청한 건지 영화가 이상한 건지	0
난 왤케 재미가 없지 너무 옛날 영화 생각보다 액션도 없고 성룡은 몆컷 나오지도 않네	0
그냥 무난하게 데이트 할 때 보는 영화 나이든 쓸쓸함이 느껴지기도 했음	0
그런데 이 철학적인 이야기를 이렇게 재미있게 풀어낼 수 있다니 캐릭터 스토리도 연기도 상상을 현실로 펼쳐놓은 감독도 최고	1
세탁소가 벗었어도 1천만은 넘겼을 것을	0
미야자키 팬이에요	1
왜 이게 9 0밖에 안 나온 겨 10점 맞대니깐	1
진짜 빡쳐서 첨으로 이 거 씀내 시간이랑 내 돈 일본 침몰 이후로 극장에서 이래 재미없던 영화첨	0
그것뿐 감동적 애틋함 그런 건 느끼지 못했음	0
너무 책에 의존한 작품 아쉽다	0
더빙판이 진리야 근데 없어 ㅠㅠ	1
수준은 니가 낮 다 왜냐고 이 영화 평점 초기화전에도 이 미 평점 최악이였다	0
뭔가 엄청난 사건의 비밀이 밝혀지나 했더니 개망	0
스토리 개떡 안습인 영화	0
옹박 2 레전드 때부터 느꼈지만 연출과 각본에서 프라챠야 핀카엡의 빈 자리가 너무 크다	0
세얼간이 다음으로 넘 좋아하는 볼리우드 명작	1
잼 없다잼 없다	0
오정세 대사는 리얼리티 살아있고 고준희 스크린 연기도 정말 좋고 스토리는 잔잔한 감동에 재미도 있고 흥행 왜 못했는지 아깝다	1
이 들아 가서 늑대소년이나 봐 수준 낮은 것들	1
참고 끝까지 보려고 해도 도저히 못 볼 것 같네	0
상업적이기보단 독립영화 같고 독립영화라기엔 세 가족과 솔로 한 명의 교양 예능 같은 그런 영화입니다	1
불륜 스토리 정말 실망함	0
한 장면 한 장면이 예술이다	0
어떤 상상을 하였는가	1
씬과 씬 사이에 어떤 인과 관계나 서 사가 없다	0
비극적인 전쟁 외에도 전사자들의 명예나 사 후 처리에 대해 다룸으로서 다시 한번 생각해보게 하는 영화입니다	1
개한테 뜯어 먹히는 장면이랑 종교 광 어머니가 좀 색 달랐다면 색다르다	0
어떤 공감도 이 끌지 못한 쿵 푸 축구의 짝퉁 족구영화	0
책으로 보는 거와는 다른 재미	1
종교 이념이 이토록 중요한 문제인가를 생각해보게 되는 영화 훌륭함	1
최양일에게는 하드 보일드가 어울려	0
내 생애 최악의 한국영화	0
처음 보았을 땐 좀 좋다는 생각 못 들었는데 두 번 보았을 때 더 집중해지고 재미있게 보았습니다	1
어떻게 이렇게 원작을 망쳐 놓은 거야 솔직히 1점도 아까워 내 카이지랑 이치죠돌려내 연기 진짜 못한다다보고 남는 건 카이 지역 맡았던 사람이 질질 짰 떤 것 밖에 기억안나 특히 지하에 돌아가기 싫어 라고 외쳤던 부분와 재미없다	0
김봉은 아 감독이란 게 뭔지는 알고 있지	0
괜찮은 것 같은데	1
요즘은 이런 수작이 없어서 아쉽다	1
정통 레 미제라블을 감상하고 싶으면 이 영화 보질 말고 리암 니슨과 우마 서먼 이 출연한 오리지날을 봐라	0
몰입하면서 보다 가 스마우그 나올 때 진짜 긴장했어요	1
워낙 잡식성이라 아무 영화나 다 잘 보는데 도 중에 때려치고 싶은 마음이 굴뚝 같았다	0
허 진심 못해도 8 5는 넘을 거라고 생각하고 들어왔는데 왜 이래 ㅋ 끝까지 봐도 절대 후회 없을 거임	1
그리고 무엇보다 진짜 안 어울리게 쎈척 오짐ㅋㅋ	0
다시 봐도 최고 다	1
별점이 높은 거 같다	0
조낸 보고 나서 욕이 아깝지 않았음	0
그냥 볼만한 수준인데 왜 이리 평점이 짜	1
로맨틴 하면서도 유치하면서 재미있는 영화다	1
뜬금 없이 어떤 사람이 나오고 뜬금 없이 이야기가 전개되고 스케일은 큰데 무슨 내용인지 왜 그런 행동 응 하는 지 이해 불가	0
느 글 느글 오글오글	0
걍 쓰레기 영화	0
한번은 봐야 합니다	1
어린이를 위한 또봇 업그레이드 버젼인 듯	0
아무리 저 예산 영화라고 해도 좀 더 짜임새 있게 했으면 괜찮았을 텐데 무슨 생각을 가지고 만들었는지 모르겠다	0
별점 2점대 가 봅시다	0
의학 드라마 다운 의 학 드라마	1
이게 뭐하는 영화야	0
바늘로 쑤시는 현실 비판 시공간의 초월한 상상력 후장을 파고드는 욕의 카타르시스	1
영화화는 아무나 하나	0
진짜 영화를 만들려면 이렇게 만들어야지 ㅋ 진심 요즘 영화 죄 다 스토리도 뻔하고 삼류 쓰레기 영화라 재미없다	1
별 하나로 만족해주세요	0
참 심오한 영화에요	1
대따 재밌음 ㅋㅋ	1
드라마 전체 구성이나 연출 배우들 연기력이 십망인 드라마	0
영화가 끝나고 나니 온몸이 뻐근하네요	1
내가 나비 꿈을 꾸는 가 나비가 내 꿈을 꾸는 것인가	1
와이프랑 보는 내내 짜증나 연발 진짜 시청자 짜증나게 만드는 스토리	0
클린트 영화는 어째 죄다 뻔	0
단순 명료한 스토리 끓어오르는 액션 브릭 맨션보다 원작인 이게 낫다	1
그거 보고 기절했어요	1
예고편만 봤는데 암이 낳았습니다	1
결과가 어쨌든 힘 있는 자의 출연으로 벗어날 수 있었다는 건데	0
이런 류의 영화가 좋지	1
북한의 편에 서서 만든 것 같네 지금 사회에서도 북송할 넘들 천지 다 감독하지 마라	0
이병맛은 도대체 뭐 여 알바천지냐 별 점 테두리도 아깝다	0
애니가 훨 낫다고 말하느 거 보고 오타쿠라하는 새끼는 뭐 냨ㅋㅋ 사실인데 평점 비교하고 와라 애니가 훨씬 낫다 비교가 안 됨	0
최고의 텍스트 최고의 배우들 그 중에서도 엠마 톰슨은 군계일학	1
임청하 백발마녀전이 워낙에 명작이라 볼 생각조차 안 나네요	0
어떤 이는 견 디고 어떤 이는 숨 쉬고 어떤 이는 떠나고 남겨지고 고통스럽게 삶 을 살아가는 살아갔던 사람들의 이야기	1
난 이해 못하겠음	0
아무리 옛날 영화라지만 암 걸리는 영화는 살다가 첨이 엿음 보지 마세요	0
송승헌 나왔으면 액션 신 어쩔 뻔 했어	1
노르위 지언 우드가 왜 한국에선 노르웨이의 숲 으로 오역을 하는지 이해할 수가 없다	0
감독 역량이 아직은 부족하다	0
뻔하지만 좋아	1
뭘 상상하든 그 이 하다 평점에 속았네 지루함	0
그리고 이 영화를 통해서 현대 사회 소비와 자유에 대한 생각도 할 수 있으니 재미와 깊이도 갖춘 영화다	1
오빠들이니까 무조건 10점	1
이유 없이 점수 깍 고 싶은 영화	0
데스티네이션 5편이랑 맞먹는 영화네요	0
어떤 분의 리뷰를 보니 말년에도 불행했다는 글을 봤는데요	1
못한 다 ㅜㅜ 너무 연기를 못해	0
당췌 난감	0
킬링 타임으로도 아까울 정도 설득력이 부족함	0
별 한 개도 아까 움 해외 급 영화만도 못함	0
권력을 잡은 자들이 꼭 깡패 새끼들 같더군 돈과 명예 권력이 사람을 얼마나 망가뜨릴 수 있는지에 대한 예습 복습을 겸한 총자습서쯤 되는 영화라고 할까	1
재밌네 평점 왜 이래	1
이런 영화를 또 볼 수 있으면 좋겠다	1
사실적인 느낌 때문에 무겁지만 찰스 디킨스의 크리스마스 캐롤을 가장 잘 표현한 듯 해피엔딩이 좋더라 요즘은	1
유령이 강간범이다	1
불친절하고 슬픈 다큐	0
나름대로 볼만한 재미 허접인 건 사실	0
약 4년 전에 이 영화를 봤는데 아직까지도 잊지 못한 최악의 영화 동성애에 대한 편견이 없다가도 생겨버림	0
첨에 우주선도 못 탔던 사람인데 순간 이동 장 난치남	0
별로 마지막 허무함	0
정말 별단한 개 도 주고 싶지가 않음	0
육성으로 쌍욕 날리고 싶지 않다면 하 진짜	0
우주에 시간여행까지 ㅋㅋ 생각보다 영상미 있어서 놀랐다	1
거짓과 진실 거짓과 진실	0
안 본 사람 점수 보지 말고 좋아하면 꼭 보셈	1
진짜 배꼽잡으면서 봤던 영화 ㅋㅋ	1
정말 막장이네요	0
비디오용 영화 같은데 극장 개봉을 하나	0
정말 재밌고 무섭고 슬픈 영화 ㅠㅠ	1
너무 어 이가 없어 글 남김 잼 있다고 뭐가	0
아이들에게 보여주기에 좋은 내용은 아닌 듯하네요	0
니콜라스 케이지 전성기 시절 작품 그러나 이 작품은 존 말코비치가 살렸다고 봄 1997년 작품임에도 불구하고 상당히 세련됨 그래서 명작임	1
왠만 하면 이해하겠는데 매일 비슷한 모함 내용 땜에 못 봐주겠네요	0
얼마면 이런 삼류 감독 될 수 있나	0
현실적이지 않은 무턱대고 남자들 따라 차탄 거만 빼면	0
마넥만큼 사랑 받고 싶다	1
랑 따위를 잘 아는 사람은 좋아할 수도	0
액션도 연기도 스토리도 꽤 괜찮음	1
중반부부터 점점 재미를 더해 간다	1
영화 자체가 너무 와 닿네요	1
11월 1일 금요일 회분 도대체가 뭐 귀신 신나라 까먹는 줄거리입니까	0
개재밋게 봄ㅋㅋ소리꺅꺅지르면서 ㅠㅠ 왜 평점이 따구임	1
추억은 다르게 쓰인다	1
1편은 참 잘 만들었었는데 쩝 박수칠 때 떠나야 했다	0
스크린 밖으로 뛰쳐나올 듯한 손병호의 악역 연기에 비해 두 주 연 배우는 발성부터 꽝 초짜 티 물씬 풍기는 감독의 연출력도 단점	0
명성에 살짝 속다	0
상징과 은유에 관한 치명적인 매력의 소유자	1
개인적으로는 결말도 좋았다고 생각함	1
나도 내 마음속 촛불을 밝히러 져가는 붉은 태양을 보러 바다에 가야겠다	1
최고 ㅋ크크 ㅋㅋ크킄	1
그러나 한국어 더빙이 별로였다	1
재밋기보단 무섭고 슬펏던 영화	1
어설프게 건들지 말았어야지	0
아름다운 영상과 음악 스토리 구할 방법은 없을까	1
소소한 호모들이 보면 좋을 영화 네이버 평점 거품 빼기 위원회	0
마지막까지 재밌었다	1
아마추어가 연출했나	0
뭔 내용이냐 뭐가 숙명인가	0
가치 없다	0
비 오는 날 밤에 어긋난 사랑과 스릴과 짜릿함 미스테리 수사물이 끌린다면 추천 볼 만합니다	1
최고 최고 신 하균 정말 멋진 연기 안드메다 왕자	1
본능과 본질도 구분 못 하다니 씁쓸하고 암울한 현실이다	0
첨에 단조로운 듯하지만 보면서 빨려드는 정말 그 끝은 최고	1
저 다운증후군 걸린 배우에겐 일상이 곧 현실이므로	1
앞쪽 부분의 뚝뚝 끊기는 편집에 예루살렘이 나올 때마다 보여주는 딱 봐도 그래픽 혹은 미니어쳐 티가 확 나는 조 악한 전경은 도대체 왜 계속 보여주는지	0
이게 왜 19세인지	0
지금도 미안하다	0
보는 내내 욕 나오는 영화 기	0
당신의 꿈은 물 위의 사막 같은 거에요	1
찌질스러워 보이는 두 녀석 데려다가 뭐 하자는 플레이인가	0
한 마디로 헛점 투성이	0
내면에 감춰진 욕망의 몸부림	1
어떤 기준에서 영화를 평론하는 거지	1
구성도 단백합니다	1
그냥 보라면 재밌긴 재밌는데 이건 그냥 삼류 영화 맞아요	0
역시 아이들 웃음 포인트와 어른의 웃음 포인트는 다르구나 새삼 느꼈어요	1
연기도 너무 못하고 너무너무 오글거리 길래 뭔가 하고 찾아봤더니 이 거였구만 으 으내 손발 ㅠㅠ그래도 별점 테러가 안 되기 위해 10점 드리고 갑니다	1
무엇보다 맥 라이언 캐릭터가 너무 별로였다ㅠㅠ	0
시대를 초월하는 재미와 작품성	1
보고 또 봐도 질리지가 않네	1
괴수를 땅만 뚫어놓고 전투에 쓰지 않는 것은 밸런스를 맞추기 위함이다	1
우리나라 영화 진짜 하나같이 왜 이러냐	0
후반 가면서 죽을 쓰네 시간 아까워	0
이것 보다 가 혈압 올라서 핏줄 터졌다	0
평점을 이 따위로 줄 정도로 짱이 엇습니다	0
마지막이 너무나도 찡 했어	1
어 호니 호	0
람보 조국을 위해 모든 걸 바쳤지만 사람들에게 살인자 인간 쓰레기 라며 우롱당하며 군 복무 당시 친했던 친구들도 세상에 없으며 전장에서는 엘리트로 날렸지만 퇴역 군인인 그는 주차 종업원 자리조차 얻을 수 없는 현실에 절규하는 장면은 감성을 울린다	1
너무 너무 훌륭 많은 것을 생각하게 하는 영화	1
진짜 역대급 노잼 진짜 이런 식으로 프로 만들지 마세요	0
나이거 극장에서 봤는데 나만 열심히 보던 기 억이	1
무섭지도 않고 보고 나서 짜증나기만함	0
그나마 박상민 이태란 연기가 제일 좋네 최민수는 전라도와 서울 말을 어색하게 섞어 쓰고	0
이 편 아 빨리 나와라 이번엔 집에서 안 본다	1
재미도 없고 짜증 만나서 중간에 보다 껏다	0
정말 최고입니다	1
밋밋한 반전 긴장감 없는 카메라 영상들 머지 머지 하면서 봄	0
영화 자체의 완성도는 조금 부족하지만 변호인과 화려한 휴가와 더불어 시민들의 의식을 깨워 줄 수 있는 좋은 영화네요	1
지루하고 뒤죽박죽 주인공 땜에 봤는데 완전 실망 졸렸어요	0
요즘 영화는 이런 소소한 재미의 영화가 안 나와 아쉬움 헐러 우드 따라 하는 영화보다 이 영화가 백배남	1
억울하면 출세해	0
같잖은 아이돌 하나로 인해 막내린 거야	0
지루해 죽는 줄 컨저링	0
마녀들은 자전거를 안 타고 빗자루를 탄다는 사실을 영화가 끝나고서야 알았다	1
멋있다면 그건 바로 당신이 철이 안 들었다는 거	0
무슨 개미가 똥 굴리는 소리들이야나 안 봐	0
150분이라는 긴 러닝 타임이 이해되지 않을 정도로 빈약하고 뻔한 이야기 청문회 씬은 오글거리지만 의미와 전율이 있다	0
평점 정말 소름 돋네 높아도 너무 높다	0
시스루 입고 런 어웨이를 걸어	0
보는 내내 행복하다	1
이럴 거면 차라리 확 갈아엎어 치우던지	0
헉 0점이 없다니 맙소사	0
그리고 내용 옆에서 보던 언니가 제목 바꾸잡니다	0
분명 본 영화인데 기억 안 나는 걸 보면 의 미 없는 영화였나 보다	0
어떻게 이렇게 유치하고 재미없을 수가 있을까	0
간간히 소리만 빠른 것처럼 하고 엄청 느려 보이던데 드리프트 할 때도 그렇고 멋진 기술도 그닥 없어 보이고 쓰다 보니까 평점 더 낮게 주고 싶네요	0
아주 맛있다	1
주제도 좋고 나레이션이 하는 말이 쏙쏙 와 닿네요	1
평균 이하	0
그냥 지나갈려다가 안 되겟다	0
남자 배우들 밀착 취재도 아니고 그냥 이런저런 의견에 대한 배우들 의견 인터뷰 정도다	0
잔잔한 여운 영화를 보는 관점이 달라서 그런가	0
영화 보고 졸 아보긴 진짜 간만	0
진짜 짱 재밋	1
쓸데없는 사족이 난무하는 보기 안쓰러웠던 영화	0
원작도 별로지만 영화는 더 못하네	0
물론 오현민도 멋잇었다	1
그레고리 펙의 악마적 눈빛이 기억에 남는 수작 마지막 장면이 인상 깊습니다	1
영화 보면서 이렇게 신나게 졸아본 적은 처음이다	0
봤을 땐 눈물이 났었는데	1
어르신들도 여기저기 흐느끼시더군요	1
정말 사랑스럽고 귀여운 영화 원 영의 너무 귀여움	1
오정세가 아깝다	0
영화 너무 좋았습니다 ㅎㅎ	1
정말 별 게 없다	0
드라마지만 최면 지대로 걸려서 보고 있어요	1
포스터 표정이 계획대로	1
전혀 재미 않던데요	0
이런 걸 영화관에서 개봉했다니	0
평점 올리기 용으로 10점 7 8점이 적당하다고 생각	1
이 거 볼 시간에 무한도전본다	0
내 이런 말 잘 안하는데 쳐맞는다	0
영화를 보다 지루함을 느끼는 걸 공포라고 한다로	0
지나쳤는데 평점까지 쓰니	0
즐겁게 봤어요	1
배우가 문제 쓴 사람이 문제 아 이 거 어렵네	0
물론 끝에 귀신으로 끝나기 전까진 좋았던 영화 다 근데 결말이 귀신이라니 이런 어 처구니 없는 영화 ㅋㅋ	0
흥행은 하늘에 맡기고 웃음	1
재밌었던 액션 영화	1
3134 니가 더 조가 타 영화에 자도 모르는 기 찌그러져 있어 영화 볼 줄도 모르는기	1
뭐 이따구 영화가 다 있냐 낯이 익다 했더니 같은 샤무엘 잭슨이 나온 미팅이블이랑 비슷한 연기 그건 좀 볼만이라도 했는데 이건 뭐 ㅋㅋ 김빠진 미지근한 콜라 모건 프리만은 그래도 덜하지만 샤무엘 잭슨은 굳직한 연기 한 번 해야 되는데 너무 자잘한 거만 나오네 이것이 한계인가	1
포스터만 딱 봐도 만화방에서나 틀어줌직한 개쓰렉을 본 사람들이 더 희한 뭐 나올 줄 알았나	0
너무나 인간적인 그래서 사랑할 수 밖에 없는 그 이름 록키 발보아	1
아이들이 좋아해요	1
나이 먹고 보니 더 재미가 있네요	1
이건 진짜 완전 내 생에 명작으로 꼽음	1
내용은 솔로 가 아니다	0
ㅋㅋㅋ 재밋구 쉰나요 ㅋㅋ	1
영화 개봉 당시 호평이 많길래 책부터 샀었는데 나니 고레 영화가 재미가 없다	0
캐치온 영화 편성 계속 이 따위로 할래	0
숨겨진 명작 ㅠㅠ 아깝다	1
극장 사람 수 4명 ㅋㅋ 1점도 아깝다	0
재밌게 봄 영화 여친과 좀 더 가까워진 영화	1
뭔가 있는 영화이긴 한데 난 이해를 못 하겠다	0
배우들이 아깝네요	0
첨엔 풋 하고 웃었는데 끝에는 생각지도 못하게 위로 받았다	1
한국 드라마의 십분짜리를 영화로 길게 묘사하는 것밖에 안 되는 영화 본 돈이 아까움	0
몇몇 분들 중에 피해자 이상아씨를 가해자로 몰고 가는 제2의 임권택이 있던데 제발 우리 짐승이 되지 맙시다	0
제목 그대로가 영화의 전부	0
나의 블레이드는 이렇지 않아 으흑흑 흑흑	0
난 결국 35분 정도 보다 가 포기함	0
끝까지 투쟁하는 인간의 대표가 신의 선지에 결국엔 모두 죽는 게 이 영화의 방향성을 분명히 밝힌다고 본다	0
라스 보는 맛에 산다 라스가 갑이다	1
왜 이렇게 짧은 영화인지	1
은교가 대 박치니까 비슷한 걸로 함 벌어 먹어 볼라고 의도가 너무 뻔하다	0
이 영화가 브리티니 머피 유작이라 지껄이는 쓰레기들은 뭐지	0
마이더스팀 모두 사랑해요	1
모든 면에서 정말 최고 다 만약 인류에 인간 말고 다른 종족이 인간의 지능을 갔는다면 을 생각햇을 때의 답을 명확히 보여줬다	1
이게 왜 19세 이상	0
유지태가 나왔으니 별 두 개요	0
대본을 읽는 듯한 어색한 연기 아마추어 데려다가 뭔 영화냐	0
시나리오 부터 편집까지 완 변하다	1
어렵고 그리고 무엇보다 잔인하고 더럽다	0
아 잔상이 ㅠㅠ	1
보면서 계속 끄떡끄덕 ㅎㅎ	1
여운이 남는 영화에요	1
애잔하고 아련하고 마음속이 뜨거워지는 감동	1
썩은 곰팡이 같은 백이 여친 때문에 그냥 평점 1점 먹일 거다	0
이상을 무슨 변태로 만들어 놨네	1
더운 날 보기 아주 좋은 코미디 영화다	1
사랑을 별로 믿지 않는 나도 할아버지 같은 사람이 있으면 사랑에 빠질 듯	1
데리고 간 조카한테 점수 좀 땄네요 ㅋㅋ	1
진지한 연기부터 코믹까지	1
비전향 장기수만 보이고 국군포로 분들은 안 보이지	0
사랑 앞에서는 돈도 필요 없다	1
정말로 정말로 레나정은 딸을 빼앗기고 서인 철 박사가 집사 한 테 주고 키웠더니 나중엔 알게 되서 레나 정이 엄마가 되고 그룹 장남이 레나 정과 결혼하고 장남의 동생인 박재준과 레나저의 딸과 결혼하고 복잡하지만 재미있어요	1
지금의 내 사랑을 내가 위로 해줄 수 있어야 하는데 ㅠㅠ	1
일본 영화의 한국식 열화	0
뭐 임 이 거 평점 왜 이리 낮음	1
싸이코를 정말 리얼하게 표현한 크리스찬 베일의 약빤 연기 하나만으로 10점	1
최고로 꼽는 몇 안 되는 영화 중에 하나	1
그래도 별 9개	1
요즘 초딩들도 이런 거 보고 재밌 다곤 안 하겠다	0
어린아이들이 좋아할 영화 같네요저도 아직 12세 이지만요	0
감동 실화라서 더	1
역시 명작은 거꾸로 바야되 ㅋㅋ	1
이름만 거창하다	0
이말년 좋아하면 좋아할 수도	1
탕웨이 정말 매력 있는 여배우 극 중 매력에 흠뻑 빠졌음	1
킁킁 어디서 썅 내 안나요	0
마카오의 중국 반환을 짙은 감성으로 표현한 매력적인 영화	1
살다 살다 이런 영화는 첨보네요	0
이 설 돈 주고 만든	0
애이건 진짜 재미없는 듯ㅎ	1
우리도 기계론적 세계관에서 벗어나 엔트로피적 세계관으로 전향할 필요가 있다는 걸 영화로 다시 한 번 느꼈다	1
여배우의 열연에 감사하며 남배우의 감정 연기에 감탄한다	1
깡패들한테서 나는 남자의 향기는 뭘까	0
김성수 한고은의 발 연기 대결인 가	0
이런 영화 만들지 말 거 보지도 말자	0
예전엔 재미난 스릴러 영화였지만 다시 보니 영 아니었다는	0
과거 김희선에 버 금가는 충무로의 부도 보증수표 김태희 ㅋㅋ 서울대 브레인과 정 반대로 작품 고르는 안목 센스 완전 저질이네	0
중간에 흥미 잃고 지금은 안보지만 그만 끌으셔야 될 것 같네요	0
걍 멍 때리고 보게 됬다	1
김고은과 아이의 대화하는 연기 보는 내내 짜증 났으며 뭘 이야기 하는 건지 도대체가 알 수 없는 영화다	0
명바긔가 이 거 본다는 데 뭘 알고는 볼까나	1
고난과 역경 속에서도 믿음이 있다면 기적은 이루어진다	1
여배우 이름이 뭔지 알고 싶은데 알 수가 없음	1
10점이 길래 봤는데 두 명이 10점 준거였네 개인 취향이지만 그닥	0
분위기 교훈 모두 좋았다	1
새로운 시도 오랜만에 드라마를 다시 보다 수애의 매력의 재발견	1
빗나가야 청춘이 아름다운 건 아니다	0
너무 저평가 된 듯해서 올려주고 갑니다	1
제대로 아닌 코메디 키드먼 이야 뭐 원래 예쁜 거고	0
시골 신부 수녀에서 중까지 애썼다 애썼어	0
존 노잼 ㅋ 하ㅋ지루해라	0
지금 살고 있는 세상에 감사하게 만드는 영화	1
정선희는 좀 안 나왔으면 좋겠는데 김희선과 개인적인 친분인가요	0
케빈 베이컨이 아들 침상에서 돌변해 세상은 가끔 식 카오스로 가득 차 있다 라고 뇌 까릴 떄 헛웃음과 혀를 동시에 차게 만드는 기 묘한 경험을 함 구성이 너무 조 잡해서 패러디 물인 줄 알았음	0
쩝 알바들 등쌀에	0
내가 본 영화 중 최고의 영화 중 한편 니콜 키드먼의 이지적인 매력이 날 꿈에 빠져들게 만든다	1
재미는 있으나 내용이 좀 뻔함	0
머야 김기열 나와서 19금 붕가 붕가 하는 거임 장난	0
시간만 때 우자 했을 때도 주 저해야 할 드라마	0
늦은 밤 안 자 고 본 보람이 있네요	1
아이러브 디스	1
뒤로 갈수록 어떻게 될지 점점 더	1
의도적인 평점 높히기 극단적이네요	0
맛있는 인스턴트 음식 같은 영화	0
너무 열 정적이고 멋지고 로맨틱한 느낌 몇 번을 다시 봤는지	1
감동적이고 보기 좋았슴	1
순국선열들을 이용해서 친 일파들이 자기들 권력을 지키려고 한다	0
그 지 같다	0
영화가 꿈의 공장이 긴 하지만 거짓말 공장이 진 않지요	0
기대를 했던 포스터나 스틸컷 장면은 나오지도 않고 솔직히 기대했던 것 이하다	0
주인공의 눈물 어린 투쟁 영화에 구 구절절히 표현된 현실도 결말도 좋았구요	1
딸 때 매 빡침 열받음	0
독립영화는 무겁다 는 편견을 깨준 영화 머리 아프지 않고 잼 있네요	1
기대하고 봤는데 왕 실망	0
요리 영화 중에서는 최고다	1
그리고 그 자식과 남편들이 불쌍하다	0
말이 필요 없는 명작이에 요 이걸 보면 픽사가 얼마나 스토리텔링을 잘하는지 알 수 있죠 개인적으로 픽사 하면 제일 먼저 떠오르는 영화	1
